ID,Scientific Name,Class,Category,Trend,Systems,Threats,Common Name
526665.0,Pedaria durandi,INSECTA,LC,Unknown,,,Pedaria Durandi
522738.0,Caccobius ferrugineus,INSECTA,LC,Unknown,,,Caccobius Ferrugineus
495630.0,Hexanchus griseus,CHONDRICHTHYES,NT,Decreasing,,,Atlantic Mud Shark
718871.0,Diplodus cervinus,ACTINOPTERYGII,LC,Decreasing,,,Zebra Seabream
531737.0,Garreta laetus,INSECTA,LC,Unknown,,,Garreta Laetus
534595.0,Pedaria criberrima,INSECTA,LC,Unknown,,,Pedaria Criberrima
747133.0,Chamaeleo africanus,REPTILIA,LC,Stable,,,African Chameleon
765997.0,Phyllanthus maderaspatensis,MAGNOLIOPSIDA,LC,Stable,,,Phyllanthus Maderaspatensis
764453.0,Cyperus rotundus,LILIOPSIDA,LC,Stable,,,Common Nut Sedge
766497.0,Vernonia calvoana,MAGNOLIOPSIDA,LC,Stable,,,Vernonia Calvoana
768495.0,Ipomoea wightii,MAGNOLIOPSIDA,LC,Unknown,,,Ipomoea Wightii
769642.0,Diospyros abyssinica,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Abyssinica
774377.0,Vachellia nilotica,MAGNOLIOPSIDA,LC,Unknown,,,Arabic Gumtree
770043.0,Bulbostylis hispidula,LILIOPSIDA,LC,Stable,,,Bulbostylis Hispidula
810417.0,Euchrysops osiris,INSECTA,LC,Stable,,,Osiris Smoky Blue
806461.0,Graphium biokoensis,INSECTA,DD,Unknown,,,Gauthier'S Striped Swordtail
830965.0,Eurema hecabe,INSECTA,LC,Stable,,,Pale Grass Yellow
888910.0,Etmopterus pusillus,CHONDRICHTHYES,LC,Stable,,,Slender Lanternshark
894216.0,Alopias superciliosus,CHONDRICHTHYES,VU,Decreasing,,,Big-Eye Shark
896169.0,Pteroplatytrygon violacea,CHONDRICHTHYES,LC,Unknown,,,Blue Stingray
896599.0,Mobula hypostoma,CHONDRICHTHYES,EN,Decreasing,,,Atlantic Devil Ray
901868.0,Austrorossia mastigophora,CEPHALOPODA,LC,Unknown,,,Austrorossia Mastigophora
902737.0,Sepia hierredda,CEPHALOPODA,DD,Unknown,,,Giant African Cuttlefish
913525.0,Rhombosepion orbignyanum,CEPHALOPODA,DD,Unknown,,,Orbigny'S Cuttlefish
917228.0,Sepia bertheloti,CEPHALOPODA,DD,Unknown,,,African Cuttlefish
920760.0,Rhombosepion elegans,CEPHALOPODA,DD,Unknown,,,Elegant Cuttlefish
918228.0,Sepiella ornata,CEPHALOPODA,DD,Unknown,,,Ornate Cuttlefish
935289.0,Heteroteuthis dispar,CEPHALOPODA,DD,Unknown,,,Odd Bobtail Squid
936975.0,Sepia elobyana,CEPHALOPODA,DD,Unknown,,,Guinean Cuttlefish
939433.0,Neorossia caroli,CEPHALOPODA,LC,Unknown,,,Carol Bobtail
940453.0,Sepiola knudseni,CEPHALOPODA,DD,Unknown,,,Sepiola Knudseni
943839.0,Rondeletiola minor,CEPHALOPODA,DD,Unknown,,,Lentil Bobtail Squid
953650.0,Afrololigo mercatoris,CEPHALOPODA,LC,Unknown,,,Guinean Thumbstall Squid
960411.0,Japetella diaphana,CEPHALOPODA,LC,Unknown,,,Diaphanous Pelagic Octopod
961420.0,Vitreledonella richardi,CEPHALOPODA,LC,Unknown,,,Glass Octopod
962322.0,Eledone caparti,CEPHALOPODA,DD,Unknown,,,Eledone Caparti
969231.0,Pteroctopus tetracirrhus,CEPHALOPODA,LC,Unknown,,,Atlantic Fourhorn Octopus
969616.0,Argonauta argo,CEPHALOPODA,LC,Unknown,,,Common Paper Nautilus
972797.0,Ancistroteuthis lichtensteini,CEPHALOPODA,LC,Unknown,,,Angel Squid
976478.0,Opisthoteuthis massyae,CEPHALOPODA,VU,Decreasing,,,Opisthoteuthis Massyae
979160.0,Ommastrephes bartramii,CEPHALOPODA,LC,Unknown,,,Akaika
982476.0,Sthenoteuthis pteropus,CEPHALOPODA,LC,Unknown,,,Orangeback Flying Squid
981746.0,Todarodes sagittatus,CEPHALOPODA,LC,Unknown,,,European Flying Squid
983527.0,Haliphron atlanticus,CEPHALOPODA,LC,Unknown,,,Seven-Arm Octopus
985065.0,Argonauta hians,CEPHALOPODA,LC,Unknown,,,Brown Argonaut
986608.0,Thysanoteuthis rhombus,CEPHALOPODA,LC,Unknown,,,Diamond Squid
987711.0,Ornithoteuthis antillarum,CEPHALOPODA,LC,Unknown,,,Atlantic Bird Squid
995427.0,Opisthoteuthis grimaldii,CEPHALOPODA,DD,Unknown,,,Opisthoteuthis Grimaldii
994060.0,Bathyteuthis abyssicola,CEPHALOPODA,LC,Unknown,,,Bathyal Deepsea Squid
1002646.0,Todaropsis eblanae,CEPHALOPODA,LC,Unknown,,,Lesser Flying Squid
1004477.0,Alloteuthis africana,CEPHALOPODA,DD,Unknown,,,African Squid
996781.0,Bolitaena pygmaea,CEPHALOPODA,LC,Unknown,,,Pygmy Pelagic Octopod
1008712.0,Pelusios niger,REPTILIA,NT,Decreasing,,,West African Black Forest Turtle
1019624.0,Leersia hexandra,LILIOPSIDA,LC,Stable,,,Rice Grass
1006958.0,Centrochelys sulcata,REPTILIA,EN,Decreasing,,,African Spurred Tortoise
1020830.0,Eclipta prostrata,MAGNOLIOPSIDA,DD,Stable,,,False Daisy
1021320.0,Cyperus laevigatus,LILIOPSIDA,LC,Unknown,,,Smooth Flatsedge
1024893.0,Cyperus articulatus,LILIOPSIDA,LC,Unknown,,,Jointed Flatsedge
1026870.0,Typha latifolia,LILIOPSIDA,DD,Stable,,,Broad-Leaf Cattail
1034790.0,Cyperus compressus,LILIOPSIDA,LC,Stable,,,Flatsedge
1029195.0,Potamogeton perfoliatus,LILIOPSIDA,LC,Stable,,,Clasped Pondweed
1038562.0,Nymphaea lotus,MAGNOLIOPSIDA,LC,Unknown,,,Egyptian Lotus
1036377.0,Brachiaria mutica,LILIOPSIDA,LC,Stable,,,Para Grass
1041579.0,Fimbristylis squarrosa,LILIOPSIDA,LC,Stable,,,Curved-Awn Fimbristylis
1047208.0,Echinochloa colona,LILIOPSIDA,LC,Unknown,,,Awnless Barnyard Grass
1050325.0,Cyperus alopecuroides,LILIOPSIDA,LC,Unknown,,,Foxtail Flatsedge
1053206.0,Echinochloa pyramidalis,LILIOPSIDA,LC,Stable,,,Antelope Grass
1061146.0,Acanthodactylus boskianus,REPTILIA,LC,Stable,,,Acanthodactyle De Bosk
1057746.0,Paspalidium geminatum,LILIOPSIDA,LC,Unknown,,,Egyptian Paspalidium
1054105.0,Phragmites australis,LILIOPSIDA,LC,Stable,,,Common Reed
1069614.0,Psammophis schokari,REPTILIA,LC,Unknown,,,Forskal Sand Snake
1101456.0,Vitta adansoniana,GASTROPODA,LC,Unknown,,,Adanson'S Neritina
1101088.0,Eupera ferruginea,BIVALVIA,LC,Unknown,,,Eupera Ferruginea
1106307.0,Clarias gariepinus,ACTINOPTERYGII,LC,Unknown,,,African Catfish
1195290.0,Fimbristylis cymosa,LILIOPSIDA,LC,Unknown,,,Tropical Fimbry
1197980.0,Cyperus brevifolius,LILIOPSIDA,LC,Unknown,,,Globe Kyllinga
1215533.0,Sacciolepis indica,LILIOPSIDA,LC,Unknown,,,Chase'S Glenwood Grass
1207818.0,Ischaemum rugosum,LILIOPSIDA,LC,Unknown,,,Ribbed Murainagrass
1210378.0,Eleocharis acutangula,LILIOPSIDA,LC,Stable,,,Acute Spikerush
1222438.0,Utricularia striatula,MAGNOLIOPSIDA,LC,Unknown,,,Utricularia Striatula
1228302.0,Rhynchospora rugosa,LILIOPSIDA,LC,Stable,,,Claybank Beaksedge
1216386.0,Centella asiatica,MAGNOLIOPSIDA,LC,Stable,,,Asian Pennywort
1250548.0,Eriocaulon setaceum,LILIOPSIDA,LC,Stable,,,Setaceous-Leaf Pipewort
1232277.0,Cyperus unioloides,LILIOPSIDA,LC,Stable,,,Uniola Flatsedge
1248289.0,Cyperus pumilus,LILIOPSIDA,LC,Unknown,,,Low Flatsedge
1252982.0,Cyperus alternifolius,LILIOPSIDA,LC,Increasing,,,"Umbrella Sedge, Umbrella Papyrus, Umbrella Palm, Umbrella Plant, Umbrella Grass"
1255197.0,Schoenoplectiella erecta,LILIOPSIDA,LC,Increasing,,,Schoenoplectiella Erecta
1252058.0,Ipomoea aquatica,MAGNOLIOPSIDA,LC,Unknown,,,Chinese Water-Spinach
1256797.0,Phragmites karka,LILIOPSIDA,LC,Unknown,,,Tall Reed
1257189.0,Eriocaulon cinereum,LILIOPSIDA,LC,Increasing,,,Ashy Pipewort
1257601.0,Schoenoplectiella articulata,LILIOPSIDA,LC,Stable,,,Schoenoplectiella Articulata
1257999.0,Schoenoplectiella supina,LILIOPSIDA,LC,Unknown,,,Schoenoplectiella Supina
1258665.0,Cyperus haspan,LILIOPSIDA,LC,Stable,,,Haspan Flatsedge
1259353.0,Melochia corchorifolia,MAGNOLIOPSIDA,LC,Stable,,,Chocolate Weed
1260422.0,Ludwigia adscendens,MAGNOLIOPSIDA,LC,Unknown,,,Creeping Water Primrose
1261460.0,Phyllanthus reticulatus,MAGNOLIOPSIDA,LC,Unknown,,,Potato Bush
1260955.0,Paspalum scrobiculatum,LILIOPSIDA,LC,Unknown,,,Indian Paspalum
1265517.0,Cyperus iria,LILIOPSIDA,LC,Unknown,,,Grasshopper'S Cyperus
1266994.0,Cyperus exaltatus,LILIOPSIDA,LC,Stable,,,Cyperus Exaltatus
1264374.0,Fimbristylis dichotoma,LILIOPSIDA,LC,Stable,,,Forked Fimbry
1270989.0,Eleocharis dulcis,LILIOPSIDA,LC,Stable,,,Chinese Water Chestnut
1267901.0,Fimbristylis quinquangularis,LILIOPSIDA,LC,Unknown,,,Fiveangle Fimbry
1268191.0,Ludwigia octovalvis,MAGNOLIOPSIDA,LC,Unknown,,,Mexican Primrose-Willow
1284573.0,Lithognathus mormyrus,ACTINOPTERYGII,LC,Stable,,,Sand Steenbras
1283985.0,Dentex angolensis,ACTINOPTERYGII,NT,Unknown,,,Angolan Dentex
1284207.0,Pagrus caeruleostictus,ACTINOPTERYGII,LC,Unknown,,,Bluespotted Seabream
1285147.0,Pagellus bellottii,ACTINOPTERYGII,LC,Unknown,,,Red Pandora
1286510.0,Sarpa salpa,ACTINOPTERYGII,LC,Stable,,,Gold Line
1285837.0,Dentex maroccanus,ACTINOPTERYGII,LC,Unknown,,,Morocco Dentex
1289197.0,Dentex gibbosus,ACTINOPTERYGII,LC,Unknown,,,Pink Dentex
1291218.0,Oblada melanura,ACTINOPTERYGII,LC,Unknown,,,Saddled Seabream
1290385.0,Dentex canariensis,ACTINOPTERYGII,LC,Unknown,,,Canary Dentex
1295501.0,Pagrus auriga,ACTINOPTERYGII,LC,Unknown,,,Red-Banded Sea Bream
1297432.0,Pagellus acarne,ACTINOPTERYGII,LC,Unknown,,,Auxillary Seabream
1298055.0,Dentex macrophthalmus,ACTINOPTERYGII,LC,Unknown,,,Large-Eye Dentex
1299733.0,Pagrus africanus,ACTINOPTERYGII,LC,Unknown,,,African Red Bream
1301787.0,Boops boops,ACTINOPTERYGII,LC,Stable,,,Bogue
1303321.0,Spondyliosoma cantharus,ACTINOPTERYGII,LC,Unknown,,,Black Sea-Bream
1308023.0,Spicara nigricauda,ACTINOPTERYGII,LC,Unknown,,,Blacktail Picarel
1304171.0,Diplodus vulgaris,ACTINOPTERYGII,LC,Unknown,,,Common Two-Banded Seabream
1304486.0,Diplodus puntazzo,ACTINOPTERYGII,LC,Unknown,,,Sharpsnout Seabream
1308739.0,Spicara alta,ACTINOPTERYGII,LC,Unknown,,,Bigeye Picarel
1313254.0,Vigna ambacensis,MAGNOLIOPSIDA,LC,Stable,,,Tsarkiyan Zomo
1313512.0,Vigna benuensis,MAGNOLIOPSIDA,DD,Unknown,,,Vigna Benuensis
1313652.0,Vigna comosa,MAGNOLIOPSIDA,LC,Stable,,,Vigna Comosa
1313658.0,Vigna desmodioides,MAGNOLIOPSIDA,EN,Decreasing,,,Ilenabulere
1313888.0,Vigna gracilis,MAGNOLIOPSIDA,LC,Stable,,,Vigna Gracilis
1313876.0,Vigna frutescens,MAGNOLIOPSIDA,LC,Stable,,,Vigna Frutescens
1313986.0,Vigna juruana,MAGNOLIOPSIDA,DD,Unknown,,,Tropical Cowpea
1314034.0,Vigna luteola,MAGNOLIOPSIDA,LC,Stable,,,Akwari
1314249.0,Vigna macrorrhyncha,MAGNOLIOPSIDA,LC,Stable,,,Bean
1314255.0,Vigna marina,MAGNOLIOPSIDA,LC,Stable,,,Notched Cowpea
1314506.0,Vigna nigritia,MAGNOLIOPSIDA,LC,Stable,,,Vigna Nigritia
1314395.0,Vigna membranacea,MAGNOLIOPSIDA,LC,Stable,,,Vigna Membranacea
1314500.0,Vigna multinervis,MAGNOLIOPSIDA,LC,Stable,,,Fula-Pulaar
1314740.0,Vigna racemosa,MAGNOLIOPSIDA,LC,Stable,,,Beans Not Eaten
1314752.0,Vigna reticulata,MAGNOLIOPSIDA,LC,Stable,,,Vigna Reticulata
1314524.0,Vigna oblongifolia,MAGNOLIOPSIDA,LC,Stable,,,Vigna Oblongifolia
1344573.0,Chamaeleo gracilis,REPTILIA,LC,Stable,,,Graceful Chameleon
1314788.0,Vigna subterranea,MAGNOLIOPSIDA,LC,Stable,,,Bambara Groundnut
1344832.0,Chamaeleo necasi,REPTILIA,DD,Unknown,,,Necas'S Chameleon
1345774.0,Trioceros quadricornis,REPTILIA,VU,Decreasing,,,Eisentraut’S Chameleon [Eisentrauti]
1345148.0,Trioceros wiedersheimi,REPTILIA,DD,Decreasing,,,Mount Lefo Chameleon
1346167.0,Trioceros oweni,REPTILIA,LC,Unknown,,,Owen'S Chameleon
1370555.0,Indotyphlops braminus,REPTILIA,LC,Increasing,,,Bootlace Snake
1374221.0,Agama agama,REPTILIA,LC,Stable,,,Common Agama
1384442.0,Diospyros tricolor,MAGNOLIOPSIDA,LC,Stable,,,Diospyros Tricolor
1385616.0,Diospyros suaveolens,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Suaveolens
1385822.0,Diospyros monbuttensis,MAGNOLIOPSIDA,LC,Unknown,,,Walking-Stick Ebony
1387207.0,Diospyros canaliculata,MAGNOLIOPSIDA,LC,Decreasing,,,Flint Bark
1388562.0,Diospyros hoyleana,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Hoyleana
1388086.0,Diospyros sanza-minika,MAGNOLIOPSIDA,LC,Unknown,,,Flint Bark
1390701.0,Diospyros obliquifolia,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Obliquifolia
1391667.0,Diospyros melocarpa,MAGNOLIOPSIDA,LC,Decreasing,,,Diospyros Melocarpa
1391943.0,Diospyros gabunensis,MAGNOLIOPSIDA,LC,Unknown,,,Flint Bark Tree
1393138.0,Diospyros platanoides,MAGNOLIOPSIDA,VU,Decreasing,,,Diospyros Platanoides
1393637.0,Diospyros mannii,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Mannii
1396565.0,Diospyros physocalycina,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Physocalycina
1396011.0,Diospyros soubreana,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Soubreana
1395584.0,Diospyros elliotii,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Elliotii
1396988.0,Diospyros gracilescens,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Gracilescens
1400172.0,Diospyros pseudomespilus,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Pseudomespilus
1399232.0,Diospyros preussii,MAGNOLIOPSIDA,LC,Unknown,,,Diospyros Preussii
1406698.0,Diospyros viridicans,MAGNOLIOPSIDA,LC,Stable,,,Diospyros Viridicans
1415800.0,Tremoctopus violaceus,CEPHALOPODA,LC,Unknown,,,Blanket Octopus
1406816.0,Diospyros mespiliformis,MAGNOLIOPSIDA,LC,Unknown,,,African Ebony
1425064.0,Opisthoteuthis calypso,CEPHALOPODA,VU,Unknown,,,Opisthoteuthis Calypso
1437330.0,Petropedetes vulpiae,AMPHIBIA,LC,Decreasing,,,Fuch'S Water Frog
1451606.0,Rorippa madagascariensis,MAGNOLIOPSIDA,LC,Unknown,,,Rorippa Madagascariensis
1453604.0,Glossostigma diandrum,MAGNOLIOPSIDA,LC,Stable,,,Mudmat
1452978.0,Scleria tessellata,LILIOPSIDA,LC,Stable,,,Scleria Tessellata
1458704.0,Lindernia rotundifolia,MAGNOLIOPSIDA,LC,Unknown,,,Baby’S Tears
1461592.0,Cyperus sesquiflorus,LILIOPSIDA,LC,Stable,,,Cyperus Sesquiflorus
1459889.0,Echinochloa stagnina,LILIOPSIDA,LC,Unknown,,,Hippo Grass
1463374.0,Eleocharis confervoides,LILIOPSIDA,LC,Decreasing,,,Algal Bulrush
1471268.0,Oryza barthii,LILIOPSIDA,LC,Unknown,,,Wild Rice
1467230.0,Oryza glaberrima,LILIOPSIDA,LC,Stable,,,African Rice
1475364.0,Rhynchospora gracillima,LILIOPSIDA,LC,Stable,,,Rhynchospora Gracillima
1483284.0,Paspalum vaginatum,LILIOPSIDA,LC,Unknown,,,Seashore Paspalum
1524335.0,Acanthurus monroviae,ACTINOPTERYGII,LC,Unknown,,,Surgeonfish
1573123.0,Thladiantha africana,MAGNOLIOPSIDA,EN,Unknown,,,Thladiantha Africana
1575186.0,Combretum homalioides,MAGNOLIOPSIDA,LC,Unknown,,,Combretum Homalioides
1580228.0,Aeschynomene uniflora,MAGNOLIOPSIDA,LC,Stable,,,Aeschynomene Uniflora
1576975.0,Rhynchosia congensis,MAGNOLIOPSIDA,LC,Stable,,,Rhynchosia Congensis
1582393.0,Ampelocissus africana,MAGNOLIOPSIDA,LC,Unknown,,,Ampelocissus Africana
1592204.0,Eriosema montanum,MAGNOLIOPSIDA,LC,Stable,,,Eriosema Montanum
1630561.0,Holothuria arenicola,HOLOTHUROIDEA,DD,Unknown,,,Holothuria Arenicola
1631154.0,Molpadiodemas villosus,HOLOTHUROIDEA,LC,Unknown,,,Molpadiodemas Villosus
1642750.0,Isostichopus badionotus,HOLOTHUROIDEA,LC,Unknown,,,Three-Rowed Sea Cucucmber
1728925.0,Mormyrops caballus,ACTINOPTERYGII,LC,Unknown,,,Sanaga Mormyrid
1729265.0,Arius gigas,ACTINOPTERYGII,DD,Unknown,,,Giant Sea Catfish
1730321.0,Myrophis plumbeus,ACTINOPTERYGII,LC,Unknown,,,Leaden Worm Eel
1731060.0,Chelon dumerili,ACTINOPTERYGII,DD,Unknown,,,Grooved Mullet
1731074.0,Bathygobius soporator,ACTINOPTERYGII,LC,Unknown,,,Frillfin Goby
1733326.0,Boaedon fuliginosus,REPTILIA,LC,Stable,,,African House Snake
1746714.0,Psammophis aegyptius,REPTILIA,LC,Stable,,,Saharan Sand Snake
1748178.0,Naja haje,REPTILIA,LC,Decreasing,,,Egyptian Cobra
1756071.0,Littoraria angulifera,GASTROPODA,LC,Unknown,,,Angulate Periwinkle
1769289.0,Ophioblennius atlanticus,ACTINOPTERYGII,LC,Unknown,,,Redlip Blenny
1770777.0,Parablennius dialloi,ACTINOPTERYGII,LC,Unknown,,,Parablennius Dialloi
1774202.0,Microlipophrys velifer,ACTINOPTERYGII,LC,Unknown,,,Sailfin Blenny
1777166.0,Bathyblennius antholops,ACTINOPTERYGII,DD,Unknown,,,Bathyblennius Antholops
1775933.0,Hypleurochilus langi,ACTINOPTERYGII,LC,Unknown,,,Hypleurochilus Langi
1778857.0,Microlipophrys bauchotae,ACTINOPTERYGII,DD,Unknown,,,Microlipophrys Bauchotae
1777936.0,Dactylopterus volitans,ACTINOPTERYGII,LC,Unknown,,,Batfish
1778161.0,Blennius normani,ACTINOPTERYGII,LC,Stable,,,Blennius Normani
1783554.0,Phaeoptyx pigmentaria,ACTINOPTERYGII,LC,Stable,,,Dusky Cardinalfish
1789864.0,Paroncheilus affinis,ACTINOPTERYGII,LC,Unknown,,,Bigtooth Cardinalfish
1800179.0,Eucinostomus melanopterus,ACTINOPTERYGII,LC,Unknown,,,Flagfin Mojarra
1858212.0,Chromis chromis,ACTINOPTERYGII,LC,Unknown,,,Damselfish
1874356.0,Abudefduf taurus,ACTINOPTERYGII,LC,Stable,,,Night Sergeant
1882062.0,Chromis limbata,ACTINOPTERYGII,LC,Unknown,,,Azores Chromis
1898060.0,Stegastes imbricatus,ACTINOPTERYGII,LC,Unknown,,,Cape Verde Gregory
1896808.0,Abudefduf saxatilis,ACTINOPTERYGII,LC,Stable,,,Pilot Fish
1903771.0,Microspathodon frontatus,ACTINOPTERYGII,LC,Unknown,,,Guinea Damselfish
1941104.0,Muraena melanotis,ACTINOPTERYGII,LC,Unknown,,,Honeycomb Moray
1940431.0,Xenomystax congroides,ACTINOPTERYGII,LC,Unknown,,,Bristletooth Conger
1943625.0,Sphoeroides pachygaster,ACTINOPTERYGII,LC,Unknown,,,Blunthead Puffer
1947540.0,Serrivomer beanii,ACTINOPTERYGII,LC,Unknown,,,Bean'S Sawtoothed Eel
1943129.0,Mugil curema,ACTINOPTERYGII,LC,Unknown,,,Blueback Mullet
1948190.0,Canthidermis sufflamen,ACTINOPTERYGII,LC,Stable,,,Ocean Triggerfish
1948674.0,Avocettina infans,ACTINOPTERYGII,LC,Unknown,,,Avocet Snipe-Eel
1948654.0,Zenopsis conchifer,ACTINOPTERYGII,LC,Stable,,,American John Dory
1950085.0,Lagocephalus laevigatus,ACTINOPTERYGII,LC,Unknown,,,Smooth Puffer
1951224.0,Corniger spinosus,ACTINOPTERYGII,LC,Unknown,,,Spinycheek Soldierfish
1950522.0,Uroconger syringinus,ACTINOPTERYGII,LC,Unknown,,,Threadtail Conger
1951231.0,Mola mola,ACTINOPTERYGII,VU,Decreasing,,,Common Sunfish
1951675.0,Nettastoma melanurum,ACTINOPTERYGII,LC,Unknown,,,Blackfin Sorcerer
1953218.0,Aldrovandia gracilis,ACTINOPTERYGII,LC,Unknown,,,Aldrovandia Gracilis
1952236.0,Canthidermis maculata,ACTINOPTERYGII,LC,Stable,,,Ocean Turbot
1961958.0,Loligo vulgaris,CEPHALOPODA,DD,Unknown,,,Cape Hope Squid
2006676.0,Megalops atlanticus,ACTINOPTERYGII,VU,Decreasing,,,Atlantic Tarpon
2110921.0,Conus pulcher,GASTROPODA,LC,Stable,,,Butterfly Cone
2007005.0,Caranx latus,ACTINOPTERYGII,LC,Stable,,,Horse-Eye Jack
2119510.0,Conus ermineus,GASTROPODA,LC,Unknown,,,Agate Cone
2135107.0,Conus tabidus,GASTROPODA,LC,Stable,,,Conus Tabidus
2126619.0,Conus genuanus,GASTROPODA,LC,Unknown,,,Garter Cone
2248113.0,Ranzania laevis,ACTINOPTERYGII,LC,Unknown,,,Slender Mola
2215661.0,Rypticus saponaceus,ACTINOPTERYGII,LC,Unknown,,,Greater Soapfish
2250642.0,Masturus lanceolatus,ACTINOPTERYGII,LC,Unknown,,,Sharptail Mola
2262650.0,Balistes punctatus,ACTINOPTERYGII,VU,Decreasing,,,Bluespotted Triggerfish
2269087.0,Balistes capriscus,ACTINOPTERYGII,VU,Decreasing,,,Common Triggerfish
2271648.0,Chilomycterus reticulatus,ACTINOPTERYGII,LC,Unknown,,,Spotfin Burrfish
2271950.0,Canthigaster supramacula,ACTINOPTERYGII,LC,Unknown,,,West African Sharpnose-Puffer
2274082.0,Acanthostracion guineensis,ACTINOPTERYGII,LC,Unknown,,,Acanthostracion Guineensis
2272606.0,Ephippion guttifer,ACTINOPTERYGII,LC,Unknown,,,Prickly Puffer
2274608.0,Sphoeroides marmoratus,ACTINOPTERYGII,LC,Unknown,,,Guinean Puffer
2302584.0,Thelypteris confluens,POLYPODIOPSIDA,LC,Stable,,,Thelypteris Confluens
2282138.0,Diodon holocanthus,ACTINOPTERYGII,LC,Unknown,,,Balloonfish
2310882.0,Pterothrissus belloci,ACTINOPTERYGII,DD,Unknown,,,Longfin Bonefish
2313414.0,Lutjanus agennes,ACTINOPTERYGII,DD,Unknown,,,African Red Snapper
2317341.0,Lutjanus goreensis,ACTINOPTERYGII,DD,Unknown,,,Gorean Snapper
2311186.0,Elops senegalensis,ACTINOPTERYGII,DD,Unknown,,,Senegalese Ladyfish
2322498.0,Apsilus fuscus,ACTINOPTERYGII,LC,Unknown,,,African Forktail Snapper
2329203.0,Lutjanus endecacanthus,ACTINOPTERYGII,DD,Unknown,,,Guinea Snapper
2330500.0,Lutjanus dentatus,ACTINOPTERYGII,DD,Unknown,,,African Brown Snapper
2329339.0,Lutjanus fulgens,ACTINOPTERYGII,LC,Unknown,,,Golden African Snapper
2333329.0,Brachydeuterus auritus,ACTINOPTERYGII,NT,Unknown,,,Bigeye Grunt
2334417.0,Parapristipoma humile,ACTINOPTERYGII,LC,Unknown,,,Guinean Grunt
2334318.0,Parakuhlia macrophthalmus,ACTINOPTERYGII,DD,Unknown,,,Parakuhlia Macrophthalmus
2334518.0,Parapristipoma octolineatum,ACTINOPTERYGII,LC,Unknown,,,African Striped Grunt
2334878.0,Plectorhinchus mediterraneus,ACTINOPTERYGII,DD,Unknown,,,Rubber-Lip Grunt
2334768.0,Plectorhinchus macrolepis,ACTINOPTERYGII,LC,Unknown,,,Biglip Grunt
2335227.0,Pomadasys jubelini,ACTINOPTERYGII,LC,Unknown,,,Burro
2335568.0,Pomadasys rogerii,ACTINOPTERYGII,LC,Unknown,,,Pigsnout Grunt
2335460.0,Pomadasys perotaei,ACTINOPTERYGII,LC,Unknown,,,Pomadasys Perotaei
2335721.0,Pomadasys suillus,ACTINOPTERYGII,LC,Unknown,,,Pomadasys Suillus
2369313.0,Ariosoma balearicum,ACTINOPTERYGII,LC,Unknown,,,Baleares Conger
2365291.0,Rhincodon typus,CHONDRICHTHYES,EN,Decreasing,,,East Indian Basking Shark
2371325.0,Apterichtus caecus,ACTINOPTERYGII,LC,Unknown,,,European Finless Eel
2371964.0,Ophisurus serpens,ACTINOPTERYGII,LC,Unknown,,,Serpent Eel
2372328.0,Dysomma brevirostre,ACTINOPTERYGII,LC,Unknown,,,Pignosed Arrowtooth Eel
2371680.0,Echelus myrus,ACTINOPTERYGII,LC,Unknown,,,Painted Eel
2397924.0,Panturichthys longus,ACTINOPTERYGII,LC,Unknown,,,Panturichthys Longus
2396347.0,Chlopsis olokun,ACTINOPTERYGII,LC,Unknown,,,Chlopsis Olokun
2398198.0,Pythonichthys macrurus,ACTINOPTERYGII,LC,Unknown,,,Longtailed Shortfaced Eel
2400205.0,Anarchias longicauda,ACTINOPTERYGII,LC,Unknown,,,Pygmy Moray
2398366.0,Pythonichthys microphthalmus,ACTINOPTERYGII,LC,Unknown,,,Shorttailed Shortfaced Eel
2402261.0,Echidna peli,ACTINOPTERYGII,LC,Unknown,,,Pebbletooth Moray
2403753.0,Enchelycore nigricans,ACTINOPTERYGII,LC,Unknown,,,Viper Moray
2405253.0,Gymnothorax afer,ACTINOPTERYGII,LC,Unknown,,,Dark Moray
2411890.0,Gymnothorax mareei,ACTINOPTERYGII,LC,Unknown,,,Spotjaw Moray
2421538.0,Muraena robusta,ACTINOPTERYGII,LC,Unknown,,,Stout Moray
2426127.0,Halosaurus attenuatus,ACTINOPTERYGII,LC,Unknown,,,Halosaurus Attenuatus
2426462.0,Halosaurus ovenii,ACTINOPTERYGII,LC,Unknown,,,Oven'S Halosaur
2431857.0,Borassus aethiopum,LILIOPSIDA,LC,Unknown,,,African Fan Palm
2429460.0,Apogon imberbis,ACTINOPTERYGII,LC,Stable,,,Cardinalfish
2476648.0,Carlarius heudelotii,ACTINOPTERYGII,LC,Unknown,,,Smoothmouth Sea Catfish
2476786.0,Carlarius parkii,ACTINOPTERYGII,LC,Unknown,,,Guinean Sea Catfish
2476715.0,Carlarius latiscutatus,ACTINOPTERYGII,DD,Unknown,,,Rough-Head Sea Catfish
